event_id_no_cnty,event_date,event_type,sub_event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,region,country,admin1,admin2,admin3,location,latitude,longitude,source,notes,fatalities
40204,17 August 2020,Strategic developments,Looting/property destruction,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),Journalists (Ukraine),Europe,Ukraine,Kiev,Brovary,,Brovary,50.5181,30.8067,UA:Pershiy; Reporter-ua; Novoye Vremya Ukraine; Segodnya,"Property destruction: On 17 August 2020, unidentified individuals set fire to a car of a journalist of an investigative programme in Brovary, Kiev. No injuries were reported.",0
40421,17 August 2020,Protests,Peaceful protest,Protesters (Ukraine),Farmers (Ukraine),,,Europe,Ukraine,Luhansk,Severodonetsk,,Severodonetsk,48.9467,38.4914,Sayt Goroda Severodonetska,"On 17 August 2020, workers of four horse farms protested in Severodonetsk, Luhansk, against the ""elimination of the horse-breeding sector"". [size=no report]",0
40295,17 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Vodyane,47.1478,37.7881,JFO HQ press centre; Ministry of Defence of Ukraine,"On 17 August 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Vodyane, Donetsk.",0
40305,16 August 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Telmanivsky,,Shevchenko,47.387,37.9356,OSCE SMM-Ukraine,"On 16 August 2020, the OSCE SMM observed a total of 8 shots involving small arms near Shevchenko.",0
40304,16 August 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Starobeshivsky,,Styla,47.6936,37.8375,OSCE SMM-Ukraine,"On 16 August 2020, the OSCE SMM observed a total of 100 shots/bursts of fire involving small arms near Styla.",0
40203,16 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,UA:Pershiy; Unian,"On 16 August 2020, about 250 people gathered in Kiev-Shevchenkivskyi in support of anti-government protests in Belarus. [size=about 250]",0
40223,15 August 2020,Protests,Peaceful protest,Protesters (Ukraine),National Corps Party,,,Europe,Ukraine,Kherson,Kherson Municipality,,Kherson,46.6558,32.6178,National Corps,"On 15 August 2020, about 50 people, including members of National Corps, protested in Kherson against an environmentally harmful plant. [size=about 50]",0
40181,15 August 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Marynsky,,Luhanske,47.8917,37.6827,OSCE SMM-Ukraine,"On 15 August 2020, the OSCE SMM observed a total of 32 explosions/shots involving small arms/unknown weapons near Luhanske.",0
40151,15 August 2020,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ukraine),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Novoazovsky,,Samsonove,47.1018,38.0016,Flot 2017,"Around 15 August 2020 (as reported), eight DPR rebels were killed in a landmine explosion near Samsonove, Donetsk.",8
40182,15 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Volnovasky,,Vodyane,47.1478,37.7881,OSCE SMM-Ukraine,"On 15 August 2020, the OSCE SMM observed a total of 1 bursts of fire involving heavy machine guns near Vodyane.",0
40152,15 August 2020,Protests,Peaceful protest,Protesters (Ukraine),Protesters (Belarus),,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Segodnya; Novoye Vremya Ukraine; 24 Channel,"On 15 August 2020, hundreds of people, including citizens of Belarus, protested in Kiev-Shevchenkivskyi in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=hundreds]",0
40180,15 August 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Luhansk People's Militia,Europe,Ukraine,Donetsk,Bakhmut,,Logvinovo,48.38,38.3471,LPR People's Militia Press Service,"On 15 August 2020, the Ukrainian Forces fired sniper rifles at the positions of the Luhansk People's Militia in the area of Logvinovo, Donetsk, killing one LPR rebel.",1
40148,14 August 2020,Protests,Peaceful protest,Protesters (Ukraine),Students (Ukraine); Stop Corruption,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Stop Corruption,"On 14 August 2020, students and members of Stop Corruption protested outside the Ministry of Education in Kiev-Shevchenkivskyi demanding that the Ministry solve the issue with a medical college that has not issued diplomas to its graduates. [size=no report]",0
40145,14 August 2020,Protests,Peaceful protest,Protesters (Ukraine),Svoboda; OUN: Organization of Ukrainian Nationalists,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Solomyanskyi,50.4267,30.4538,Svoboda,"On 14 August 2020, members of Svoboda and OUN protested outside the Embassy of Russia in Kiev-Solomyanskyi against the arrest of a Ukrainian activist in Crimea. [size=no report]",0
40178,14 August 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Yakovlivka,48.0902,37.8253,DPR Armed Forces Press Service,"On 14 August 2020, the Ukrainian Forces fired small arms at the positions of the Donbass People's Militia in the area of Yakovlivka, Donetsk.",0
40179,14 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Spartak,48.079,37.7635,DPR Armed Forces Press Service,"On 14 August 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Spartak, Donetsk.",0
40150,14 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kharkiv,Kharkiv,,Kharkiv,49.9808,36.2527,Flot 2017,"On 14 August 2020, people protested outside the Consulate of Russia in Kharkiv against the arrest of a Ukrainian activist in Crimea. [size=no report]",0
40236,14 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Dnipropetrovsk,Dnipro,,Dnipro,48.4593,35.0386,UA:Dnipro,"On 14 August 2020, about 50 people gathered in Dnipro in support of anti-government protests in Belarus. [size=about 50]",0
40155,14 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,Ukraine General Newswire,"On 14 August 2020, several hundred Luhansk residents protested outside the Presidential Office in Kiev-Pecherskyi against the decision of the Central Electoral Commission to cancel the 2020 local elections in Donbas region due to security concerns. [size=several hundred]",0
40149,14 August 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order,,,Europe,Ukraine,Kharkiv,Kharkiv,,Kharkiv,49.9808,36.2527,Tradition and Order; OSCE SMM-Ukraine,"On 14 August 2020, around 500 people, including members of Traditions and Order, protested in Kharkiv in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=around 500]",0
40238,14 August 2020,Protests,Peaceful protest,Protesters (Ukraine),Svoboda,,,Europe,Ukraine,Lviv,Lviv Municipality,,Lviv,49.8407,24.0305,Vholos,"On 14 August 2020, several dozen members of Svoboda protested outside the Consulate of Russia in Lviv against the arrest of a Ukrainian activist in Crimea. [size=several dozen]",0
40153,14 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Ukraine General Newswire; OSCE SMM-Ukraine,"On 14 August 2020, about 20 people protested outside the Embassy of Belarus in Kiev-Shevchenkivskyi in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=about 20]",0
40240,14 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Lviv,Lviv Municipality,,Lviv,49.8407,24.0305,Vholos,"On 14 August 2020, several dozen people protested in Lviv against persecution of public activists and demanding the resignation of the head of the Interior Ministry's Lviv regional directorate. [size=several dozen]",0
40177,14 August 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Avdiivka Municipality,,Avdiivka,48.1394,37.7497,JFO HQ press centre; Ministry of Defence of Ukraine,"On 14 August 2020, the NAF rebel forces fired small arms at the governmental positions Avdiivka, Donetsk.",0
40137,13 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Zaporizhia,Zaporizhia,,Novoolenivka,47.7688,35.3683,061.ua,"On 13 August 2020, about 20 people blocked a road near Novoolenivka, Zaporizhia, demanding the resumption of water supply to their houses. [size=about 20]",0
40173,13 August 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Novoazovsky,,Sakhanka,47.1272,37.8601,DPR Armed Forces Press Service,"On 13 August 2020, the Ukrainian Forces fired small arms at the positions of the Donbass People's Militia in the area of Sakhanka, Donetsk.",0
40141,13 August 2020,Riots,Mob violence,Rioters (Ukraine),National Corps Party,Civilians (Russia),ER: United Russia,Europe,Ukraine,Sumy,Konotop,,Konotop,51.2403,33.2026,Novoye Vremya Ukraine,"On 13 August 2020, members of National Corps doused a member of United Russia party with chemical disinfectant Zelyonka in Konotop, Poltava. Then they brought him to the Security Service of Ukraine but he was soon released. [size=no report]",0
40175,13 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Yasynuvata,,Novoselivka Druha,48.2092,37.7926,OSCE SMM-Ukraine,"On 13 August 2020, the OSCE SMM observed a total of 3 explosions involving unknown weapons near Novoselivka Druha.",0
40174,13 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Volnovasky,,Nova Olenivka,47.84,37.6927,OSCE SMM-Ukraine,"On 13 August 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Nova Olenivka.",0
40172,13 August 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Donetsk,,Oktiabr Mine,48.0533,37.7098,OSCE SMM-Ukraine,"On 13 August 2020, the OSCE SMM observed a total of 6 shots involving small arms near Oktiabr Mine.",0
40176,13 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Luhansk,Slovyanoserbsk,,Vesela Hora,48.7072,39.2616,OSCE SMM-Ukraine,"On 13 August 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Vesela Hora.",0
40122,13 August 2020,Protests,Peaceful protest,Protesters (Ukraine),AI: Amnesty International; Protesters (Belarus),,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Crimean Human Rights Group; UA:Pershiy; Ukraine General Newswire,"On 13 August 2020, about 300 people, including several citizens of Belarus, gathered for a protest organised by the Amnesty International near the Embassy of Belarus in Kiev-Shevchenkivskyi in solidarity with demonstrations in Belarus against president Lukashenko. The protesters condemned violence by law enforces and demanded the release of political prisoners. [size=about 300]",0
40136,13 August 2020,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ukraine),,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Vodyane,47.1478,37.7881,Unian; Segodnya; Novoye Vremya Ukraine,"On 13 August 2020, one Ukrainian soldier was killed and another was severely wounded when their vehicle hit an anti-tank mine near Vodyane, Donetsk.",1
40239,13 August 2020,Protests,Peaceful protest,Protesters (Ukraine),Protesters (Belarus),,,Europe,Ukraine,Lviv,Lviv Municipality,,Lviv,49.8407,24.0305,Zaxid,"On 13 August 2020, several hundred people, including citizens of Belarus, gathered in Lviv in support of anti-government protests in Belarus. [size=several hundred]",0
40209,13 August 2020,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),Farmers (Ukraine),Europe,Ukraine,Luhansk,Novoaidarsky,,Schastia,48.7412,39.2354,Segodnya,"On 13 August 2020, a civilian got severely wounded when his tractor hit an anti-tank mine near Schastia, Luhansk.",0
40139,13 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Solomyanskyi,50.4267,30.4538,Segodnya,"On 13 August 2020, people blocked a road in Kiev-Solomyanskyi demanding that a city developer finishes the construction of houses they invested in. [size=no report]",0
40147,12 August 2020,Protests,Peaceful protest,Protesters (Ukraine),Solidarna Molod,,,Europe,Ukraine,Dnipropetrovsk,Dnipro,,Dnipro,48.4593,35.0386,Solidarna Molod,"On 12 August 2020, hundreds of people, including members of Solidarna Molod, protested in Dnipro against the plans of the Opposition Platform - For Life party to organise a referendum in the region. [size=hundreds]",0
40129,12 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Zaporizhia,Zaporizhia,,Zaporizhia,47.8479,35.1602,061.ua,"On 12 August 2020, several dozen people protested in Zaporizhia in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=several dozen]",0
40146,12 August 2020,Protests,Peaceful protest,Protesters (Ukraine),National Corps Party,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Solomyanskyi,50.4267,30.4538,National Corps,"On 12 August 2020, dozens of people, including members of National Corps, protested outside the Court of Appeal in Kiev-Solomyanskyi in support of one of the activists suspected of involvement in the murder of journalist Pavel Sheremet in 2016. [size=dozens]",0
40121,12 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Vinnytsia,Vinnytsia,,Vinnytsia,49.2296,28.4659,UA:Pershiy,"On 12 August 2020, people protested in Vinnytsia in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=no report]",0
40120,12 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kharkiv,Kharkiv,,Kharkiv,49.9808,36.2527,Segodnya; UA:Pershiy; OSCE SMM-Ukraine,"On 12 August 2020, around 100 people protested in Kharkiv in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=around 100]",0
40127,12 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Lviv,Lviv Municipality,,Lviv,49.8407,24.0305,Liveuamap; Telegram,"On 12 August 2020, hundreds of people protested in Lviv in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=hundreds]",0
40128,12 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Priamyi; Liveuamap; Segodnya,"On 12 August 2020, more than 100 people protested outside the Embassy of Belarus in Kiev-Shevchenkivskyi demanding the release of Ukrainian citizens arrested during protests in Belarus, expressing solidarity with Belorussian protesters and condemning violence by law enforces [size=more than 100]",0
40168,12 August 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Marynsky,,Marinka,47.9425,37.505,JFO HQ press centre; Ministry of Defence of Ukraine,"On 12 August 2020, the NAF rebel forces fired small arms at the governmental positions Marinka, Donetsk.",0
40169,12 August 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Toretsk Municipality,,Pivdenne,48.3564,37.9269,JFO HQ press centre; Ministry of Defence of Ukraine,"On 12 August 2020, the NAF rebel forces fired small arms at the governmental positions Pivdenne, Donetsk.",0
40170,12 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Marynsky,,Krasnohorivka,48.006,37.5097,JFO HQ press centre; Ministry of Defence of Ukraine,"On 12 August 2020, the NAF rebel forces fired grenade launchers at the governmental positions Krasnohorivka, Donetsk.",0
40171,12 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Toretsk Municipality,,Zalizne,48.3718,37.8884,Ministry of Defence of Ukraine; JFO HQ press centre,"On 12 August 2020, the NAF rebel forces fired grenade launchers at the governmental positions Zalizne, Donetsk.",0
40131,12 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Odessa,Odessa Municipality,,Odessa,46.4639,30.7386,Segodnya,"On 12 August 2020, people protested in Odessa in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=no report]",0
40208,12 August 2020,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ukraine),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Horlivka Municipality,,Horlivka,48.3133,38.0416,Segodnya,"On 12 August 2020, a DPR rebel got wounded in an anti-personnel mine explosion near Horlivka, Donetsk.",0
40140,11 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,Stop Corruption,"On 11 August 2020, people protested in Kiev-Pecherskyi demanding that a city developer finishes the construction of houses they invested in. [size=no report]",0
40167,11 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Donetsk,,Shakhta Trudovskaya,47.9512,37.5492,DPR Armed Forces Press Service,"On 11 August 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Shakhta Trudovskaya, Donetsk.",0
40165,11 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Novoazovsky,,Azov,47.1544,37.8619,DPR Armed Forces Press Service,"On 11 August 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Azov, Donetsk.",0
40163,11 August 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Popasniansky,,Katerynivka,48.6691,38.4849,OSCE SMM-Ukraine,"On 11 August 2020, the OSCE SMM observed a total of 1 shots involving small arms near Katerynivka.",0
40162,11 August 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Horlivka Municipality,,Horlivka,48.3133,38.0416,OSCE SMM-Ukraine,"On 11 August 2020, the OSCE SMM observed a total of 4 shots involving small arms near Horlivka.",0
40132,11 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Focus; Center for Civil Liberties,"On 11 August 2020, hundreds of people protested outside the Embassy of Belarus in Kiev-Shevchenkivskyi in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=hundreds]",0
40138,11 August 2020,Strategic developments,Looting/property destruction,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),Former Government of Ukraine (2019-),Europe,Ukraine,Kiev City,Kiev,,Kiev-Dniproskyi,50.454,30.5982,Segodnya; Stop Corruption; Reporter-ua; Novoye Vremya Ukraine,"Property destruction: On 11 August 2020, unidentified individuals set fire to the car of a former head of Zelenskyi's Presidential Office in Kiev-Dniproskyi. No injuries were reported. The victim claimed that the incident is a ""threat from the government"".",0
40164,11 August 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Shyrokyne,47.0987,37.8199,JFO HQ press centre; Ministry of Defence of Ukraine,"On 11 August 2020, the NAF rebel forces fired small arms at the governmental positions Shyrokyne, Donetsk.",0
40166,11 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Marynsky,,Marinka,47.9425,37.505,Ministry of Defence of Ukraine; JFO HQ press centre,"On 11 August 2020, the NAF rebel forces fired grenade launchers at the governmental positions Marinka, Donetsk.",0
40160,10 August 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Donetsk,,Novolaspa,47.5733,37.8777,DPR Armed Forces Press Service,"On 10 August 2020, the Ukrainian Forces fired small arms at the positions of the Donbass People's Militia in the area of Novolaspa, Donetsk.",0
40144,10 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,24 Channel,"On 10 August 2020, people protested outside the Presidential Office in Kiev-Pecherskyi demanding that the authorities check the information provided by the US Ministry of Justice on money laundering by oligarch Kolomoiskyi and extradite him to the US if he is guilty. [size=no report]",0
40143,10 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,24 Channel,"On 10 August 2020, people protested in Kiev-Pecherskyi demanding the resignation of the Prosecutor General Iryna Venediktova for ""sabotage of high-profile cases"". [size=no report]",0
40161,10 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Novoazovsky,,Verkhnyoshyrokivske,47.2352,37.8638,OSCE SMM-Ukraine,"On 10 August 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Verkhnyoshyrokivske.",0
40125,10 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kharkiv,Kharkiv,,Kharkiv,49.9808,36.2527,UA:Pershiy,"On 10 August 2020, people protested in Kharkiv in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=no report]",0
40124,10 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Cherkasy,Cherkasy,,Cherkasy,49.4285,32.0621,UA:Pershiy,"On 10 August 2020, people protested in Cherkasy in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=no report]",0
40123,10 August 2020,Riots,Violent demonstration,Rioters (Ukraine),,Police Forces of Ukraine (2019-),,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Interfax; Segodnya; Ukraine General Newswire; 24 Channel,"On 10 August 2020, several dozen people demonstrated outside the Embassy of Belarus in Kiev-Shevchenkivskyi in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. The police arrested one person who attempted to throw eggs at the Embassy. The arrest caused a brawl with the law enforcers, the demonstrators damaged the police car. Five more people were detained. [size=several dozen]",0
40126,10 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Luhansk,Severodonetsk,,Severodonetsk,48.9467,38.4914,UA:Pershiy,"On 10 August 2020, people protested in Severodonetsk, Luhansk, demanding that the 2020 local elections be held in Donbas. Previously, the Central Electoral Commission cancelled the elections due to security concerns. [size=no report]",0
40159,10 August 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Marynsky,,Krasnohorivka,48.006,37.5097,JFO HQ press centre; Ministry of Defence of Ukraine,"On 10 August 2020, the NAF rebel forces fired grenade launchers and small arms at the governmental positions Krasnohorivka, Donetsk.",0
40134,09 August 2020,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),,Europe,Ukraine,Luhansk,Slovyanoserbsk,,Obozne,48.732,39.3103,Sprotyv,"On 9 August 2020, a civilian man was wounded in a landmine explosion in Obozne, Luhansk.",0
40142,09 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Zakarpattia,Mukacheve,,Rakoshyno,48.4652,22.596,24 Channel,"On 9 August 2020, people blocked a road near Rakoshyno, Zakarpattia, in protest against the construction of a waste processing plant in the area. [size=no report]",0
40156,09 August 2020,Explosions/Remote violence,Air/drone strike,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Novoazovsky,,Uzhivka,47.1446,37.8563,DPR Armed Forces Press Service,"On 9 August 2020, the Ukrainian Forces used a drone to drop grenades on the positions of the Donbass People's Militia in the area of Uzhivka, Donetsk.",0
40135,09 August 2020,Strategic developments,Disrupted weapons use,Police Forces of Ukraine (2019-),,Unidentified Armed Group (Ukraine),,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,Sprotyv; 24 Channel,"Defusal: On 9 August 2020, the police defused an IED planted near an office of the Opposition Platform - For Life party in Kiev-Pecherskyi.",0
40157,09 August 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Marynsky,,Marinka,47.9425,37.505,JFO HQ press centre; Ministry of Defence of Ukraine,"On 9 August 2020, the NAF rebel forces fired small arms at the governmental positions Marinka, Donetsk.",0
40158,09 August 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Popasniansky,,Novozvanivka,48.5837,38.3572,JFO HQ press centre; Ministry of Defence of Ukraine,"On 9 August 2020, the NAF rebel forces fired small arms at the governmental positions Novozvanivka, Luhansk.",0
40241,09 August 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Lviv,Lviv Municipality,,Lviv,49.8407,24.0305,Lvivskyi Portal,"On 9 August 2020, several dozen people protested in Lviv demanding that the authorities create a shelter for stray animals in the city. [size=several dozen]",0
40130,09 August 2020,Protests,Peaceful protest,Protesters (Belarus),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Segodnya,"On 9 August 2020, hundreds of citizens of Belarus demonstrated outside the Embassy in Belarus in Kiev-Shevchenkivskyi complaining that they did not get a chance to vote and against the preliminary results of the presidential election in which Lukashenko was announced to have received 80% of the votes. [size=hundreds]",0
40114,08 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Volnovasky,,Kominternove,47.1745,37.811,DPR Armed Forces Press Service,"On 8 August 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Kominternove, Donetsk.",0
40115,08 August 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Horlivka Municipality,,Mine 6/7,48.3767,37.9636,DPR Armed Forces Press Service,"On 8 August 2020, the Ukrainian Forces fired grenade launchers at the positions of the Donbass People's Militia in the area of Mine 6/7, Donetsk.",0
